Ticket_ID,Communication_Log,Contact_Type
320888,"evidenz Supportanfrage
###LizenzID###00149
###AnwenderName###andrea.hauf
###Frage###Es wäre schön, wenn man im Rechnungswesen auf einen Blick sehen würde, welche Rechnungen bezahlt und welche noch offen sind. Aktuell ist dies nur über die Nutzung des Filters möglich. Könnte man dies mit einer zusätzlichen Spalte analog des Spalte gedruckt/nicht gedruckt einbetten? Evtl. auch direkt mit der Mahnstufe.
###Dringlichkeit###Verbesserungsvorschlag",eMail Kunde
320888,SC Abgeschlossen Lösung:Aktuell gibt es hierfür nur eine Option. Setzen Sie das Häckchen hier bei Vorgänge. Dann sehen Sie in welcher Mahnstufe sich die Rechnung befindet und wenn eine Zahlung hinterlegt ist mit Z.,dummy
320888,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Frage Vorgang Rechnungswesen 
Wie kann man sehen was bezahlt ist und in welcher Mahnstufe sich die Rechnung befindet? 
Lösung war 
Aktuell gibt es hierfür nur eine Option. Setzen Sie das Häckchen hier bei Vorgänge. Dann sehen Sie in welcher Mahnstufe sich die Rechnung befindet und wenn eine Zahlung hinterlegt ist mit ""Z"".",eMail evidenz
320889,"evidenz Supportanfrage
###LizenzID###00149
###AnwenderName###andrea.hauf
###Frage###Bitte den letzten Vorschlag ignorieren, ich habe soeben den Knopf Vorgänge entdeckt. Super, so in etwa hatte ich es mir vorgestellt. ;)
###Dringlichkeit###Verbesserungsvorschlag",eMail Kunde
320889,SC Abgeschlossen Lösung:Wurde beantwortet,dummy
320890,"bei der Erstellung des Seriendrucks „Forecast_Umsatzauswertung“ erhalten wir die Fehleranmeldung, wie im Anhang dargestellt. 
Woran kann das liegen und wie können wir das beheben? 
 
Vielen Dank für Ihre Mithilfe und Ihr Feedback dazu!
 
Freundliche",eMail Kunde
320890,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Fehlermeldung beim Auslösen eines Reports 
Der Report ""Forecast_Umsatzauswertung"" öffnet sich mit einer Fehlermeldung. 
Aktionsplan 
Evidenz prüft den Sachverhalt und gibt eine Rückmeldung",eMail evidenz
320890,"ich weiß nicht, welchen Report Sie genau meinen. Es gibt die beiden folgenden:
 
 
Ich habe mir beide angeschaut, aber der Fehler trat bei mir nicht auf.
 
Besteht das Problem noch und wenn ja, bei welcher Vorlage?",eMail evidenz
320890,"er ist beim unteren „Umsatz pro Monat“ vorhin mehrfach aufgetreten. Welche Gründe kann ein solcher (temporärer) Fehler haben?
Vielen Dank für Ihr Feedback!
 
Freundliche",eMail Kunde
320890,"das ist die Ursache:
 
 
Sofern Sie die voreingestellte Selektion nicht vergrößern, können Sie das Problem vermeiden, indem Sie vor dem Öffnen des Reports evidenz einmal neu starten.
 
Hintergrund:
Microsoft Access kann 4GB Ram verwalten. Davon braucht es allerdings schon etwas über 2GB selbst. In evidenz verbraucht nun jedes geöffnete Formular Speicher und natürlich jede Berechnung weiteren Speicher.
Wenn Sie evidenz neu starten, ist der verbrauchte Speicher auf seinem kleinsten Wert. Das Ganze hat natürlich Grenzen: Wenn Sie durch Erweiterung der Selektion die zu verarbeitende Datenmenge vergrößern also z.B. versuchen, den Umsatz von +000 000 000 000auszuwerten anstatt nur den des laufenden Jahres, dann knacken Sie das Speicherlimit und die Operation bricht mit Folgefehlern ab.
 
Aus dem genannten Grund gestalten wir zwischenzeitlich aufwendige Reports so, dass Sie unabhängig von evidenz direkt auf die Datenbank zugreifen und die benötigten Daten laden.
Diese Technik verwenden wir beispielsweise auch in Ihrem Report zur  Provisionsberechnung.",eMail evidenz
320890,SC Abgeschlossen Lösung:Sachverhalt erläutert.,dummy
320890,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Fehlermeldung beim Auslösen eines Reports 
Der Report ""Forecast_Umsatzauswertung"" öffnet sich mit einer Fehlermeldung. 
Aktionsplan 
Evidenz prüft den Sachverhalt und gibt eine Rückmeldung 
Lösung war 
Sachverhalt erläutert.",eMail evidenz
320891,"<https://static.comdesk.de/images/mail/comdesk_favicon.png> 

Neue Sprachnachricht erhalten

Erhalten am +000 000 000 000um 10:02:37 Uhr 

 

Eingegangen auf Rufnummer
+000 000 000 000

Bezeichnung
Hotline

Anrufer Rufnummer
+000 000 000 000 X X der Nachricht
38 Sekunden

Dateigröße
73.63 KB

 
 
 <https://static.comdesk.de/images/mail/comdesk.png> 

Comdesk GmbH

Neuenkampsweg 4

25337 Kölln-Reisiek

 

Telefon  +000 000 000 000 1-0

Fax +000 000 000 000 1-100

 

xxx@xxx.com <mailto:xxx@xxx.com> 

www.comdesk.de <https://www.comdesk.de> 

Vertreten durch die 

Impressum <https://www.comdesk.de/impressum-comdesk/>    .   Datenschutz <https://www.comdesk.de/datenschutz-comdesk/>",eMail Kunde
320891,"habe leider gerade noch ein Problem.
 
Wollte den erfolgreichen Teilnehmern eines Webinars nun die neuen Zertifikate per Mail zukommen lassen.
Leider wählt das Programm alle angemeldeten für das Zertifikat aus. 
 
Der Filter „Erfolg“ greift sozusagen nicht. 
 
Bitte dringend um Hilfe.
 
Vitale",eMail Kunde
320891,"beenden Sie bitte einmal evidenz und starten Sie es neu.
Klicken Sie dann in der Anmeldemaske, die beim Start erscheint, rechts unten den Button „Reparatur“ und warten Sie anschließend einen kurzen Moment.
Setzen Sie dann das Häkchen „Verbindung zur Datenbasis erneuern“ und klicken Sie dann „Anmelden“.
 
Probieren Sie dann, ob das Problem noch besteht und geben Sie mir über das Ergebnis der Prüfung Bescheid.",eMail evidenz
320891,"Bei mir sieht die Anmeldung folgendermaßen aus: Ich finden den Button „Reparatur“ leider nicht. 
 
 
 
Vitale",eMail Kunde
320891,"ich habe diese Stelle hier gemeint:
 
 
 
Ich habe die Reparatur durchgeführt und in der gestrigen Veranstaltung die Zertifikate ausgelöst.
Die Anzahl ist korrekt:
 
Sie können sich die Sitzung jetzt wieder holen.",eMail evidenz
320891,SC Abgeschlossen Lösung:Behoben mit Reparatur,dummy
320891,"Danke!
 
Leider ist das Zertifikat jetzt wieder über 2 Seiten. Bitte wieder auf 1 Seite darstellen.
 
Vitale",eMail Kunde
320891,"da ich erst am Montag wieder im Haus bin – senden Sie bitte die weiteren Infos zusätzlich auch an meine Kollegin X X xxx@xxx.com <mailto:xxx@xxx.com> 
 
Besten Dank, Vitale",eMail Kunde
320891,"das Zertifikat geht über zwei Seiten, weil der Untertitel der Veranstaltung sehr lang ist:
 
 
Kürzen Sie den Untertitel auf maximal 2 Zeile, damit Alles auf eine Seite passt.
Wollen Sie den ganzen Untertitl ausgeben, dann öffnen Sie die Druckansicht des Zertifikats, formatieren Sie darin die Zeichengröße  und speichern Sie die Änderung.",eMail evidenz
320891,"SC Abgeschlossen Lösung:Problem über Reparatur-Button behoben, Seitenumbruchsthematik erläutert.",dummy
320891,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Selektion greift nicht 
Bei der Ausgabe eines Zertifikats werden auch Teilnehmer ausgegeben, die nicht den Status Erfolg haben. 
Aktionsplan 
Evidenz prüft den Sachverhalt und gibt eine Rückmeldung. 
Lösung war 
Problem über ""Reparatur""-Button behoben, Seitenumbruchsthematik erläutert.",eMail evidenz
320891,"das Webinar ist für die Akkreditierung leider mit den 2 Untertiteln bei der Apothekerkammer angemeldet. 
 
Im Verlauf der Anpassungen, die Herr X letzte Woche gemacht hat, hat er das Zertifikat bereits auf 1 Seite und mit Titel und Untertiteln darstellen können. 
 
Das wäre super, wenn wir das so wieder hinkriegen.
 
Vitale",eMail Kunde
320891,ich habe jetzt ein paar Leerzeilen zwischen der Kopfgrafik und dem Namen entfernt und jetzt passt Alles auf eine Seite.,eMail evidenz
320891,"das Zertifikat schaut jetzt wieder perfekt aus. 
 
Wenn ich den E-Mails-Seriendrucke starte und dann unter Veranstaltungen das Teilnehmerzertifikat Neu auswähle – werden immer alle 188 TN ausgewählt für den Zertifikat-Versand. 
Es waren aber nur 112 Teilnehmer erfolgreich. Woran kann das liegen? 
 
Es geht um die Veranstaltung vom +000 000 000 000 
 
Vitale",eMail Kunde
320891,"Für die Vorlage „Teilnehmerzertifikat NEU“ war fälschlicherweise eingestellt, dass auch Teilnahmen mit dem Status „Betreuer“ oder „Nicht erschienen“ ausgegeben werden.
 
Das habe ich korrigiert.",eMail evidenz
320891,"Vielen Dank – jetzt schaut es gut aus. 😊
 
Ich verschicke jetzt die Zertifikate!
 
Besten Dank!
 
Vitale",eMail Kunde
320891,SC Abgeschlossen Lösung:Evidenz prüft den Sachverhalt und gibt eine Rückmeldung.,dummy
320892,Neuer SC per Telefon Problem: Adressliste MailingBenötigt wird eine Adressliste für die Versendung eines Mailings. Angeschrieben sollen alle Teilnehmer:innen eines Zeitraumes an ihre Privatanschriften. Teilnehmer:innen von DM oder Alnatura sollen nicht angeschrieben werden.,dummy
320892,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Adressliste Mailing 
Benötigt wird eine Adressliste für die Versendung eines Mailings. Angeschrieben sollen alle Teilnehmer:innen eines Zeitraumes an ihre Privatanschriften. Teilnehmer:innen von DM oder Alnatura sollen nicht angeschrieben werden. 
Aktionsplan 
Evidenz erstellt die benötigte Vorlage",eMail evidenz
320892,"anschließend zu meiner angefragten Selektionsvorlage würde ich auch gerne wissen, ob es möglich ist,
Teilnehmende die 2024 erstmalig einen Kurs bei uns gemacht haben zu selektieren? Gleiche Frage Anzahl Dozierende, die erstmalig da waren?
Ich vermute, das ist nur möglich, wenn man ein Eintrittsdatum eingepflegt hat oder bietet Evidenz da auch andere Wege?
 
Zu der Adressvorlage aller erfassten Personen (Ohne dm und Alnatura) noch eine ergänzende Info:
Kann die Filialnummer mit selektiert werden?
dm-drogerie markt GmbH + Co.KG ist manchmal im “Adress-Zusatz“ eingepflegt aber auch über die Firma:
Das können Sie in dem Kurs“ 24IHK-HF.2“ sehen.
Diese Personen sollten danach doch selektiert werden können und nicht in der Liste erscheinen.",eMail Kunde
320892,"Ich hab Ihnen eine Vorlage „Adressliste Mailing“ eingerichtet.
Die ausgegebene Liste enthält  Personen …
*	Ohne Adresszusatz (der bei Ihnen die DM-Filiale enthält)
*	Mit Teilnahmen an beliebigen Veranstaltungen ab 2020
*	OHNE Teilnahme an Veranstaltungen des Themenbereichs „IHK“
Die Liste gibt die Adressen sortiert nach Land und PLZ aufsteigend aus.
Sie können die Liste auch nach dem Land filtern.
Ausgegeben werden die Briefanrede (Sehr geehrter Herr X) und die Adresse in einem einzigen Feld.
Bitte schauen Sie einmal, ob das so passt.",eMail evidenz
320892,"vielen Dank für diese Vorlage. Ich habe sie an die Stellen weitergeleitet, die mit dieser Liste weiterarbeiten müssen.
Wenn es noch Fragen dazu gibt, melde ich mich.
 
Hatten Sie sich die Möglichkeit, Teilnehmende die 2024 erstmalig einen Kurs bei uns gemacht haben und Dozierende, die erstmalig da waren,  zu selektieren auch schon angeschaut?
 
Herzliche",eMail Kunde
320892,"Ich habe Ihnen die Liste und die Selektion jetzt wie besprochen angepasst.
Ausserdem habe ich das Feld „Anschreiben“ so geändert, dass der Sinn erhalten bleibt, aber das Ganze konsistent ist:
Das Feld enthält jetzt die aktive Zustimmung:
Mail -> Die Person hat der Zusendung von Mails zugestimmt 
Post -> Die Person hat der Zusendung von Post zugestimmt
Mail,Post -> Die Person hat der Zusendung von Mails und Post zugestimmt
Nein -> Die Person hat die Zusendung von Mails und Post abgelehnt oder ist unbekannt verzogen
leer -> Die Person hat weder der Zusendung von Mails noch Post zugestimmt
Bitte beachten Sie:
*	Es werden nur Personen ausgegeben, die irgendwann an irgendwas teilgenommen haben UND
*	Bei denen im Feld „Anschreiben“ entweder Nichts steht oder das Wort „Post“ oder das Wort „Mail“ enthalten ist
	(-> Nicht-Ablehnung wird als Zustimmung gewertet, wer Mails akzeptiert, wird auch gegen das Programmheft keine Einwände haben)
Da kommen dann insgesamt 9658 Personen raus, die auf 6506 Adressen gefiltert und verdichtet werden.
(Ich vermute, Sie hatten bei der letzten Aussendung mehr Datensätze, weil Sie nicht auf Teilnahmen gefiltert oder statt der Personen die Teilnahmen ausgegeben hatten, also manche Personen mehrfach)
Die Adressen kommen sortiert nach Land und PLZ heraus.
Das Blatt „Liste“ enthält Formeln und ist deshalb geschützt.
Wenn Sie manuelle Änderungen machen möchten, dann kopieren Sie sich den befüllten Bereich in ein neues Arbeitsblatt.
 
Bezüglich der Verbindung mit dem Seriendruck ist Folgendes zu beachten:
In Ihrem Seriendruckdokument ordnen Sie so die Datenquelle zu:
Wenn Sie direkt die Listenvorlage verwenden, dann müssen Sie die Daten noch filtern:
(Grund für den Filter: Word interpretiert auch Zeilen, die Formeln enthalten als gefüllt, auch wenn der angezeigte Wert der Zelle leer ist.) 
Wenn Sie mit einer Kopie in ein neues Blatt arbeiten, dann entfällt dieser Schritt.
 
Ich hoffe, Sie kommen damit jetzt klar, ansonsten melden Sie sich gerne.",eMail evidenz
320892,Herzliche,eMail Kunde
320892,SC Abgeschlossen Lösung:Evidenz erstellt die benötigte Vorlage,dummy
320892,"einige Rückmeldungen zu unserem Postversandt an die selektierten Adressen (laut Vorlage) haben uns erreicht.
Soeben hat mich Frau X angerufen mit der Frage, woher wir ihre Daten hätten?
Ich habe Sie „Personen“ gefunden:
 
Laut ihrer Selektionsvorgaben sollten doch Teilnehmende ab 2020 angeschrieben werden. Wie kann es dann sein, dass sie das Programmheft erhält?
Ich habe sie auf Inaktiv gesetzt; Anschreiben: nein und sicherheitshalber auch Adresse, Mail und Telefonnummern gelöscht.
 Ein weiteres Rätsel ist Frau X:
Guten Tag,
ich habe vor einigen Jahren an einem Kurs des Werkhauses als Beschäftigte der BImA teilgenommen. Daher erhalte ich von Ihnen Ihr Jahresprogramm an meine berufliche Adresse. Ich bitte Sie, meine BImA-Adresse aus Ihrer Kundendatei zu streichen, weil ich gleichzeitig von Ihnen als Privatperson per Post infomiert werde. 
 
Vielen Dank.",eMail Kunde
320892,"Frau X-Drenk hatte in der Fertigstellung der Liste berichtet, dass im vergangenen Jahr 9000 Adressen angeschrieben worden seien.
Mit einer Selektion auf Personen mit Teilnahmen ab 2020 wurden jedoch wesentlich weniger Adressen ausgegeben, ich meine es waren ~ 3500.
Ich habe aus diesem Grund den Zeitraum der Selektion ausgeweitet.
 
Was Frau X angeht, kann ich mitteilen, dass in der von mir erstellten Liste nur die Privatadressen verwendet wurden (mit Ausnahme der DM-Handelsfachwirte, da ist es die Filialadresse).
 
Allerdings gibt es die Dame zweimal:
 
11715 X X Silva Thomzyk
 
Und bei der Person 17120 haben Sie die Firmenadresse als Privatadresse eingetragen:
 
 
 
Und weil im Feld „Anschreiben“ nichts drin steht, ging ein Programmheft eben dort hin.",eMail evidenz
320892,"vielen Dank für Ihre Rückmeldung und die Erläuterungen zu meinen Fragen.
Unter dem zweiten „falschgeschriebenen“ Namen habe ich sie natürlich nicht gefunden, dennoch stand sie ja auf “inaktiv“ und hätte doch daher auch nicht mit in der Selektion erscheinen sollen?
 
Dass der Zeitraum der Selektion ausgeweitet wurde, war mir nicht bekannt erklärt natürlich, warum Frau X auch Post erhalten hat.
Herzliche",eMail Kunde
320892,"ich hatte die Frage schon an evidenz gestellt und bisher noch keine Rückmeldung erhalten.
Ist es möglich Teilnehmer:innen, die 2024 erstmalig einen Kurs bei uns gemacht haben zu selektieren? Gleiche Frage Anzahl Dozierende, die erstmalig da waren?
 
Danke, für eine kurze Rückmeldung",eMail Kunde
320892,"prinzipiell WÜRDE das schon gehen und zwar so …
 
 
 
…. ABER weil die Selektion auf den LETZTEN Veranstaltungstag zielt, kommen damit auch die ganzen Handelsfachwirte raus, denn deren Ausbildungen haben zwar bereits 2023 begonnen, aber in 2024 geendet.
 
Und für die Trainer kann man das gar nicht selektieren.
 
Was würden Sie denn machen wollen, wenn die Selektion möglich wäre? Eventuell könnten wir Ihnen die benötigten Daten ja in der für Ihren Verwendungszweck geeignetsten Form bereitstellen.
 
Für Ihre kurze Rückmeldung danke ich vorab.",eMail evidenz
320892,"vielen Dank für Ihre Rückmeldung. Ich würde gerne wissen wollen, wie viele TN und wie viele Dozierende 2024 / 2023  usw. jeweils erstmalig mit uns zusammen gearbeitet haben.
 
Vielen Dank und herzliche",eMail Kunde
320892,SC Abgeschlossen Lösung:Evidenz erstellt die benötigte Vorlage,dummy
320893,"Neuer SC per Telefon Problem: Bildungshistorie je StationRegelmäßig werden Excel-Dateien mit den Bildungshistorien von Mitarbeitenden an Stationsleitungen versendet. Dabei ist jedoch aufgefallen, dass bei Selektion einer Station nur die Teilnahmen ausgegeben werden, die die Person für diese Station hatte, nicht aber solche in der vergangenheit, wenn die Person noch bei einer anderen Station war. Wie kann man eine vollständige Liste erhalten?",dummy
320893,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Bildungshistorie je Station 
Regelmäßig werden Excel-Dateien mit den Bildungshistorien von Mitarbeitenden an Stationsleitungen versendet. Dabei ist jedoch aufgefallen, dass bei Selektion einer Station nur die Teilnahmen ausgegeben werden, die die Person ""für"" diese Station hatte, nicht aber solche in der vergangenheit, wenn die Person noch bei einer anderen Station war. Wie kann man eine vollständige Liste erhalten? 
Aktionsplan 
Evidenz macht einen Lösungsvorschlag.",eMail evidenz
320893,"ich habe eine Lösung für das Listenproblem!
Um die einzurichten, müsste ich mich für ca. 15 Minuten per Teamviewer aufschalten.
Ich habe heute um elf Uhr einen Termin und danach Mittagspause bis ca. 12:30. Davor oder danach passt es bei mir.
Ansonsten können wir das gerne auch nächste Woche irgendwann mal machen.
Rufen Sie einfach an oder schicken Sie mir einen Termin.",eMail evidenz
320893,"danke für die schnelle Rückmeldung!
Ich bin heute bis 11:30 Uhr in einer Online-Konferenz, und ich müsste heute auch frühzeitig gehen. 
Wäre bei Ihnen auch Montag möglich? Bei mir wäre Montag zwischen 8:00 und 9:15 ideal. Ansonsten auch den ganzen Dienstag Morgen. 
 
Viele",eMail Kunde
320893,"dann machen wir Montag früh.
 
Schönes Wocehnende!",eMail evidenz
320893,SC Abgeschlossen Lösung:Neue Vorlage auf Power-Query-Basis ausgeliefert,dummy
320893,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Bildungshistorie je Station 
Regelmäßig werden Excel-Dateien mit den Bildungshistorien von Mitarbeitenden an Stationsleitungen versendet. Dabei ist jedoch aufgefallen, dass bei Selektion einer Station nur die Teilnahmen ausgegeben werden, die die Person ""für"" diese Station hatte, nicht aber solche in der vergangenheit, wenn die Person noch bei einer anderen Station war. Wie kann man eine vollständige Liste erhalten? 
Aktionsplan 
Evidenz macht einen Lösungsvorschlag. 
Lösung war 
Neue Vorlage auf Power-Query-Basis ausgeliefert",eMail evidenz
320893,"ich denke, das bekommen Sie selbst hin und zwar so:
 
Setzen Sie den Cursor an eine beliebige Stelle in der Pivot-Tabelle.
Wechseln Sie dann oben in der Excel-Menueleiste in die Karte „Einfügen“ und wählen Sie dann das Symbol „Datenschnitt“.
Es öffnet sich eine Liste der in der Datenquelle verfügbaren Felder. Wählen Sie dort „Dienstart“ aus.
 
Es wird nun eine zusätzliche Filterbox eingeblendet, die Sie beliebig platzieren können.
 
Funktioniert das?",eMail evidenz
320893,"vielen Dank für Ihre freundlichen Wünsche, die ich gerne erwidere:
 
Ich wünsche Ihnen fröhliche und friedvolle Weihnachten, geruhsame Feiertage und einen guten Rutsch in das neue Jahr 2025!
 
Wenn noch irgendetwas Dringendes wäre, erreichen Sie am 23.12. den Kollegen Dittgen und mich dann noch mal am 30.12.
Am 24.12., 27.12. und 31.12. haben wir geschlossen.",eMail evidenz
320893,"leider kriege ich es nicht hin – wenn ich auf „Datenschnitt“ gehe, öffnet sich folgendes Fenster:
 
Und ich weiß nicht, wie ich die Dienstart in diese Liste bekomme, also weitere Felder in diese Liste bringe.
 
Trotzdem Danke für die Hilfe. Einen guten Rutsch und bis nächstes Jahr!",eMail Kunde
320894,"anbei finden Sie aktualisierte AGB´s.
Bitte veranlassen Sie, dass diese auch im Buchungssystem aktualisiert werden.
 
Danke und",eMail Kunde
320894,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OBS AGBs 
Neue AGBs fürs OBS 
Aktionsplan 
Vielen Dank für die Mail. Wir benötigen das als Link auf Ihre Homepage. Wurde diese dort schon Allgemein geändert? Wenn ja, dann können wir uns von dort den Link abgreifen.",eMail evidenz
320894,"Die neuen AGB´s sind nun auf der Website aktualisiert worden:
AGB - Hanse College EBA GmbH <https://www.hanse-college.de/kontakt/agb/>",eMail Kunde
320894,"SC Abgeschlossen Lösung:Da der Link der Gleiche ist und die AGBs dort geändert wurden, müssen wir nichts tun. Die Zuordnung bleibt die Selbe.",dummy
320894,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OBS AGBs 
Neue AGBs fürs OBS 
Aktionsplan 
Vielen Dank für die Mail. Wir benötigen das als Link auf Ihre Homepage. Wurde diese dort schon Allgemein geändert? Wenn ja, dann können wir uns von dort den Link abgreifen. 
Lösung war 
Da der Link der Gleiche ist und die AGBs dort geändert wurden, müssen wir nichts tun. Die Zuordnung bleibt die Selbe.",eMail evidenz
320895,"betrifft Mandant 1:
 
Im OBS sind unter „Anschrift“ die Felder Straße, Postleitzahl und Ort Pflichtfelder.
 
Wir wunderten uns bis zuletzt, dass teilweise keine Angaben zu den Formularfeldern unter „Anschrift“ in den Bestätigungsmails übermittelt worden sind. Wir gehen davon aus, dass das Formular gar nicht abgeschickt werden kann, wenn diese drei Felder nicht ausgefüllt werden. Augenscheinlich war es aber so.
 
Reproduzieren konnte ich den Fehler zuletzt nicht und nahm an, dass Sie eine Einstellung vorgenommen hätten, um Anmeldungen ohne die Angabe einer Anschrift zu vermeiden.
 
Heute nun konnte ich den Fehler reproduzieren: Füllt man a) die Formularfelder unter „Kontaktdaten Teilnehmer“ aus und lässt b) die Formularfelder unter „Anschrift“ leer und klickt c) auf „kostenpflichtig anmelden“, dann passiert nach dem ersten Klick visuell gar nichts. Es gibt weder eine Folgeseite, die zeigt, dass die Anmeldung erfolgreich war, noch eine Fehlermeldung, dass Pflichtfelder nicht ausgefüllt wurden. Klickt man nun irritiert ein zweites Mal auf „kostenpflichtig anmelden“, erhält man den Fehlerhinweis „Die Anmeldung ist bereits erfasst.“ (siehe Anhang). Nach dem ersten Klick erhält man eine Anmeldebestätigung. Für den zweiten Klick wird einem der Hinweis „Die Anmeldung ist bereits erfasst.“ auch noch mal als Mail geschickt (Ihnen übrigens auch an xxx@xxx.com <mailto:xxx@xxx.com> ).
 
Das ist offensichtlich nicht ganz so, wie es sein soll.
 
Ich schlage folgende Korrektur vor:
 
*	Eine Anmeldung kann nur erfolgreich abgeschlossen werden, wenn alle Pflichtfelder unter „Kontaktdaten Teilnehmer“ und „Anschrift“ ausgefüllt werden. 
*	Andernfalls wird ein Fehlerhinweis angezeigt, die erforderlichen Pflichtfelder auszufüllen.
*	Bitte seien Sie so gut, es so einzustellen, dass die Fehlermeldungen in roter Schrift fett markiert sind. Auch die Erfolgsmeldungen in grüner Schrift sollen fett markiert sein.
*	Es scheint, dass evidenz keine reinen Personenanmeldungen im Online-Eingang zulässt, sondern immer nur bei gleichzeitiger Anlage einer neuen Firma XYZ Zuordnung zu einer bestehenden Firma. Wir werden künftig einfach eine Dummy-Firma XYZ und die Personen ohne echte Firma XYZ zuordnen.",eMail Kunde
320895,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OBS Mandant1 Adressprüfung 
Siehe Beschreibung. Adressfelder ändern Pflicht/ Nichtpflicht 
Aktionsplan 
Wir haben jetzt alle gewünschten Felder in den Bereichen zu Pflichtfeldenr gemacht. Die Zusammenfassung was fehlt, sehen Sie unten, wenn Sie sich versuchen anzumelden.",eMail evidenz
320895,"eine Korrekturbitte: Wie bisher sollen unter „Anschrift“ die Felder „Firma“, „Rechnungs-E-Mail“ und „Land“ keine Pflichtfelder sein. Pflichtfelder sollen nur sein: „Straße“, „Postleitzahl“, „Ort“.
 
Gleiches gilt unter „Kontaktdaten Teilnehmer“ für das Feld „Anrede“. 
 
 
Beste",eMail Kunde
320895,evidenz Mitarbeiter geändert von dh auf md,eMail Kunde
320895,"SC Abgeschlossen Lösung:ich habe Firma, Land und Rechnungs-E-Mail zu keinem Pflichtfeld gemacht.
Mit der Anrede weiß ich nicht was Sie meinen. Das ist aktuell kein Pflichtfeld, soll das so bleiben oder ein Pflichtfeld werden?",dummy
320895,"ich habe Firma, Land und Rechnungs-E-Mail zu keinem Pflichtfeld gemacht. 
Mit der Anrede weiß ich nicht was Sie meinen. Das ist aktuell kein Pflichtfeld, soll das so bleiben oder ein Pflichtfeld werden?",eMail evidenz
320895,"das Anredefeld scheint mir unter „Kontaktdaten Teilnehmer*in“ gegenwärtig ein Pflichtfeld zu sein, auch wenn hinter dem „Anrede“ kein Sternchen gesetzt ist. Versuche ich eine Anmeldung ohne Auswahl vorzunehmen, werde ich darauf hingewiesen.
 
Gut wäre, wenn es Pflichtfeld bliebe und noch das Sternchen ergänzt werden würde.
 
Danke schön.
 
Beste",eMail Kunde
320895,"evidenz Supportanfrage
###LizenzID###10050
###AnwenderName###Otten
###Frage###Hallo X,
betrifft Mandant 1:
Wenn ich es richtig sehe, wird immer dann, wenn im OBS unter Anschrift das Feld Rechnungs-E-Mail ausgefüllt wird, in den Firmenstammdaten nicht das Feld für die Rechnungs-E-Mail-Adresse befüllt oder geändert, sondern die Firmen-E-Mail-Adresse.
Wir möchten Sie bitten, dieses Verhalten anzupassen. Die Firmen-E-Mail wird im OBS nicht abgefragt, nur die Rechnungs-E-Mail, falls vorhanden.
Besten Dank.
###Dringlichkeit###Verbesserungsvorschlag",eMail Kunde
320895,"SC Abgeschlossen Lösung:wir haben im Buchungssystem die FiEmail (Firmen Email für die Stammdaten) die unter Anschrift abgefragt wird.
Und wir haben die AmReEmail (Rechnungs Email Adresse pro Anmeldung) die unter Abweichende Rechnungsanschrift (optional) abgefragt wird.
Soll ich die FiEmail entfernen und nur die optionale AmReEmail drin lassen?
- das Sternchen bei Anrede habe ich hinzugefügt, nur vegressen Ihnen mitzuteilen",dummy
320895,"wir haben im Buchungssystem die FiEmail (Firmen Email für die Stammdaten) die unter Anschrift abgefragt wird. 
Und wir haben die AmReEmail (Rechnungs Email Adresse pro Anmeldung) die unter Abweichende Rechnungsanschrift (optional) abgefragt wird. 
Soll ich die FiEmail entfernen und nur die optionale AmReEmail drin lassen? 
- das Sternchen bei Anrede habe ich hinzugefügt, nur vegressen Ihnen mitzuteilen",eMail evidenz
